0.014821854,0.006823664,0.012057372,0.013987391,0.00288343
0.011183598,0.006537622,0.027993043,0.004474594,0.003165107
0.017556555,0.011670066,0.126112942,0.010197822,0.011120592
0.02652718,0.026862941,0.289462179,0.025734398,0.023413837
0.029729894,0.046835433,0.312442875,0.023363338,0.023992706
0.032141656,0.078240921,0.508060705,0.024807388,0.031212999
0.046948002,0.157334621,0.947501593,0.042856965,0.056763849
0.03778257,0.184958003,1.225837869,0.051551869,0.083351326
0.040125905,0.30738304,1.733560906,0.078013713,0.127607391
0.055939677,0.645434613,3.058636514,0.12257191,0.23665726
0.073335302,0.976583254,5.028096343,0.202167256,0.428921834
0.128823303,1.64857463,9.44649486,0.381777935,0.829642509
0.184635422,3.586766616,15.885887129,0.758319995,1.71829858
0.397709551,8.762162367,NA,1.506151291,3.410896397
0.710830548,22.799677102,NA,3.129922953,6.861985416
1.490592642,NA,NA,6.267350796,14.016765746
2.791045053,NA,NA,12.353090818,27.806760988
