45.8126152897107,45.8324611030585,45.8126155683113,45.812615467448,45.8126153773846
30.9311235487997,30.9579316419111,30.9311237695232,30.9311246124928,30.9311242113617
47.7896000640861,47.9082022055317,47.7896012668794,47.7896031551249,47.7896026132007
19.0374294053347,19.3222073207965,19.037422474867,19.0374414275429,19.0374364321062
32.7354953282356,33.6072991563154,32.73548963631,32.7355034851303,32.7354999167751
90.5079909463543,94.4051767616779,90.5079877316117,90.5079938804454,90.5079873056768
101.894416201349,106.704866065131,101.894429437277,101.894447602163,101.894428585456
274.755078102056,286.403432025545,274.755140774553,274.755097342889,274.755106595536
617.60351206906,651.934877961648,617.603744440133,617.603525560971,617.603552986146
1029.04107277565,1094.72513431546,1029.0418456212,1029.04110825822,1029.04109354617
2184.7353642698,2308.53690207749,2184.73618390465,2184.73539401049,2184.73541134908
4270.81929466287,4604.30822759798,4270.82474294421,4270.81933331315,4270.81932082565
9138.25766751094,9687.85240408858,9138.25986073751,9138.25771267214,9138.25769194688
18381.3564532936,19796.6388101882,NA,18381.356461834,18381.3564530669
32689.8834712556,35223.888834331,NA,32689.8835407248,32689.8835079728
70490.5510932474,NA,NA,70490.5512053926,70490.5512016522
150681.810605086,NA,NA,150681.810578562,150681.810588627
