6350.54992000368,6350.64458133357,6350.54992000529,6350.54992000485,6350.54992000369
6042.40077778157,6042.50271758783,6042.40077778445,6042.40077778247,6042.40077778158
6169.7184789213,6169.75766283069,6169.71847892152,6169.71847892158,6169.7184789213
6646.66205487584,6646.88826111453,6646.66205487589,6646.66205488342,6646.66205487597
5915.85230875094,5915.90922099215,5915.8523087528,5915.85230875168,5915.85230875095
5625.90211960996,5625.95072113998,5625.90211961035,5625.90211961004,5625.90211960996
5717.10462100242,5717.15171457849,5717.10462100292,5717.10462100266,5717.10462100243
5436.43796591137,5436.48775496336,5436.43796591316,5436.43796591252,5436.43796591139
3777.59734402281,3777.65257068545,3777.59734862348,3777.59795775937,3777.59764567343
5751.15837095817,5751.17200413079,5751.1583709582,5751.15837095817,5751.15837095817
6449.08763702473,6449.17504334951,6449.08763702566,6449.08763702489,6449.08763702473
